ds,Crop,State,yhat,yhat_lower,yhat_upper
2004-01-01,Masoor,Nagaland,1644.9081888847727,612.3542694942105,2647.8268503671734
2005-01-01,Masoor,Nagaland,2615.221602824404,1499.4268852030732,3704.613424577027
2006-01-01,Masoor,Nagaland,2253.185521999561,1193.602277108698,3289.78855554098
2008-01-01,Masoor,Nagaland,1532.988153407615,335.3591826325885,2623.196477862368
2009-01-01,Masoor,Nagaland,2503.301567392581,1401.802243400015,3498.9995262872067
2010-01-01,Masoor,Nagaland,2141.265486516096,1112.8766976730462,3173.068495166306
2011-01-01,Masoor,Nagaland,1780.3857070778172,732.782633727284,2952.6178189357347
2012-01-01,Masoor,Nagaland,1421.0681180255528,383.76718895310626,2531.587143740756
2013-01-01,Masoor,Nagaland,2391.3815321132956,1382.8980384037573,3473.746308876878
2014-01-01,Masoor,Nagaland,2029.3454514336902,957.6626179855477,3110.546913321626
2015-01-01,Masoor,Nagaland,1668.465672229845,582.8408124386884,2726.5809844785226
2016-01-01,Masoor,Nagaland,1309.1480833775765,258.46689070697425,2423.6579148327874
2017-01-01,Masoor,Nagaland,2279.461497659724,1204.9669751598337,3269.131767717583
2018-01-01,Masoor,Nagaland,1917.4254170566323,791.1116038958105,2940.3181890034925
2019-01-01,Masoor,Nagaland,1556.5456377511582,437.2851123642378,2653.992176239437
2021-01-01,Masoor,Nagaland,2167.5414631230797,1078.4956328943704,3331.8284771189756
2022-01-01,Masoor,Nagaland,1805.5053825145596,722.0435288279266,2888.592923857415
2023-01-01,Masoor,Nagaland,1444.6256032743909,404.24860121124703,2577.321821533621
2024-01-01,Masoor,Nagaland,1085.3080144129508,-34.04098179230887,2111.248991455419
2025-01-01,Masoor,Nagaland,2055.621428649101,972.7141028698627,3114.6225144948694
2025-12-31,Masoor,Nagaland,372.965050860685,-793.6259869210239,1486.7919902716303
2026-12-31,Masoor,Nagaland,20.731806679024942,-970.291424587981,1095.0622278457072
2027-12-31,Masoor,Nagaland,-328.3561249148688,-1471.2410061775988,768.5629252508955
1999-01-01,Masoor,Odisha,3766.781759740957,2094.8429240693295,5714.032073664681
2001-01-01,Masoor,Odisha,3355.8324863264743,1556.3337276861198,5110.334529286503
2002-01-01,Masoor,Odisha,3689.529419681897,1839.5485153282928,5434.790538780949
2003-01-01,Masoor,Odisha,4022.596229439688,2301.2078022338083,5842.631148376461
2004-01-01,Masoor,Odisha,4354.701713322888,2589.6875724098986,6107.372497895215
2019-01-01,Masoor,Odisha,5045.85410978566,3305.270366195926,7008.223278227635
2021-01-01,Masoor,Odisha,4634.904836564791,2993.0400336684684,6495.1025297949955
2022-01-01,Masoor,Odisha,4968.601770033242,3152.743548558739,6744.031217065045
2023-01-01,Masoor,Odisha,5301.668579829908,3496.1701951214095,7134.541740416084
2024-01-01,Masoor,Odisha,5633.774063701767,3830.3927788916244,7455.926104264827
2025-01-01,Masoor,Odisha,4890.7193066655145,3191.1065628178385,6666.299074955438
2025-12-31,Masoor,Odisha,6293.778198089371,4354.482085609458,8004.17844914035
2026-12-31,Masoor,Odisha,6621.017841457584,4819.601728039839,8282.01085014656
2027-12-31,Masoor,Odisha,6945.979105321417,5134.920926690428,8731.090565834615
1997-01-01,Masoor,Punjab,2676.607855316963,1961.4246504260998,3403.9176289220577
1998-01-01,Masoor,Punjab,2514.646631944858,1766.1730386304466,3270.404684958377
1999-01-01,Masoor,Punjab,2356.314827618608,1577.7784216935513,3132.215701553709
2000-01-01,Masoor,Punjab,2201.6792731716446,1463.4233924766368,2895.649024576545
2001-01-01,Masoor,Punjab,2261.7476267526326,1506.2618970259796,2978.763795799633
2002-01-01,Masoor,Punjab,2099.7864034222243,1406.7804837647961,2825.4656795808833
2003-01-01,Masoor,Punjab,1941.454599127283,1247.1365320043612,2634.8088772586398
2004-01-01,Masoor,Punjab,1786.8190447147908,1092.101271525673,2545.083592480738
2005-01-01,Masoor,Punjab,1846.8873982989462,1082.2309041232625,2573.188168942848
2006-01-01,Masoor,Punjab,1684.9261749697112,1000.4203145479981,2437.724464980777
2007-01-01,Masoor,Punjab,1526.5943706747967,816.8390156688256,2250.5591371170003
2008-01-01,Masoor,Punjab,1371.958816299402,655.4758372553537,2071.005241493237
2009-01-01,Masoor,Punjab,1432.0271699584446,723.6622870645283,2091.9414027088537
2010-01-01,Masoor,Punjab,1270.0659517790502,526.7115761988298,2011.836644175586
2011-01-01,Masoor,Punjab,1111.734164615741,327.7847760970489,1833.8517793705316
2012-01-01,Masoor,Punjab,957.0986743015892,275.6591143162995,1639.9496201053541
2013-01-01,Masoor,Punjab,1017.167102866732,256.68754375736216,1729.9101180944297
2014-01-01,Masoor,Punjab,855.2059542834381,210.64044819864608,1618.3250533300345
2015-01-01,Masoor,Punjab,696.8742247769037,-7.926933001521017,1478.1441157417469
2016-01-01,Masoor,Punjab,542.2387451786649,-173.43388582133045,1326.6324357153658
2017-01-01,Masoor,Punjab,602.3071737940754,-159.72141121363654,1306.904870809282
2018-01-01,Masoor,Punjab,440.34602527385255,-325.77410819876496,1180.545001365947
2019-01-01,Masoor,Punjab,282.01429580482636,-424.71504911597214,1011.7303017952134
2021-01-01,Masoor,Punjab,187.4472448524457,-620.4073638857129,965.0723955899422
2022-01-01,Masoor,Punjab,25.486096337436265,-692.4264931594929,762.7731196130588
2023-01-01,Masoor,Punjab,-132.84563313135686,-864.7385400897897,585.3237888815403
2024-01-01,Masoor,Punjab,-287.4811127112125,-1011.1016791532313,439.89057488317536
2025-01-01,Masoor,Punjab,-227.41268408323185,-961.9337053029475,529.3018374174645
2025-12-31,Masoor,Punjab,-585.4330958261353,-1319.1880342277036,174.28770848126354
2026-12-31,Masoor,Punjab,-728.6532728695352,-1450.5058687174032,-54.27929161488646
2027-12-31,Masoor,Punjab,-867.9846751719058,-1586.9818768451642,-150.90488922240328
1998-01-01,Masoor,Rajasthan,26768.51783909972,7447.959754098345,46273.448899152994
1999-01-01,Masoor,Rajasthan,30605.822961366594,10934.939954920072,50688.41214231075
2000-01-01,Masoor,Rajasthan,34266.645687611606,14926.768613289414,54610.83791001822
2001-01-01,Masoor,Rajasthan,23284.395014988757,4714.530722076375,43772.593316915154
2002-01-01,Masoor,Rajasthan,27293.658798520442,7869.922731061846,46342.04629995314
2003-01-01,Masoor,Rajasthan,31130.963920945927,10927.222034900009,50303.4870212242
2004-01-01,Masoor,Rajasthan,34791.78664747346,15233.714157332817,54721.9707186417
2005-01-01,Masoor,Rajasthan,23809.535975337614,3532.7625973986947,41726.48857019992
2006-01-01,Masoor,Rajasthan,27818.79975921304,8666.439130608767,46496.52909470726
2007-01-01,Masoor,Rajasthan,31656.10488175971,11835.444550193246,50191.2791987725
2008-01-01,Masoor,Rajasthan,35316.92760814048,16724.076675328335,54342.82884657383
2009-01-01,Masoor,Rajasthan,24334.676935828877,4428.352267206913,43387.55581553754
2010-01-01,Masoor,Rajasthan,28343.940719715625,9903.118587057317,48395.61127457036
2011-01-01,Masoor,Rajasthan,32181.24584248692,13352.276348844774,50234.87723655592
2012-01-01,Masoor,Rajasthan,35842.06856919924,17274.094943900607,55310.03147392282
2013-01-01,Masoor,Rajasthan,24859.81789726548,5856.052628165013,42579.15749211186
2014-01-01,Masoor,Rajasthan,28869.081681440122,10025.977197409378,48335.90659391126
2015-01-01,Masoor,Rajasthan,32706.38680444379,13158.884883751562,50053.77535343881
2016-01-01,Masoor,Rajasthan,36367.20953128629,17106.680944132593,55055.74578033661
2017-01-01,Masoor,Rajasthan,25384.95885927603,5618.615135245459,43738.194349728
2018-01-01,Masoor,Rajasthan,29394.2226433499,10190.278726522696,48601.036629296614
2019-01-01,Masoor,Rajasthan,33231.52776609439,13781.349357451913,53524.922722873845
2021-01-01,Masoor,Rajasthan,25910.099820566604,6045.790741453947,45563.33939817686
2022-01-01,Masoor,Rajasthan,29919.36360457135,11097.590147955174,48806.19390749895
2023-01-01,Masoor,Rajasthan,33756.6687273002,13993.157472582983,53112.46742491707
2024-01-01,Masoor,Rajasthan,37417.49145387514,17443.513396119895,55513.62474821073
2025-01-01,Masoor,Rajasthan,26435.240781739907,7569.132907015887,46940.49577904859
2025-12-31,Masoor,Rajasthan,44193.08594766408,25624.236956638444,63681.38878168141
2026-12-31,Masoor,Rajasthan,47300.319062208975,28273.961191829487,67246.22919393257
2027-12-31,Masoor,Rajasthan,50216.00305911659,30782.158725045818,69016.4828390481
2014-01-01,Masoor,Tamil Nadu,75975.79554798947,65179.8317929153,86567.93539534026
2015-01-01,Masoor,Tamil Nadu,73012.81695104115,62157.53457196113,82775.08124321126
2021-01-01,Masoor,Tamil Nadu,65271.467156839266,54668.265566228256,75172.70836730416
2022-01-01,Masoor,Tamil Nadu,62246.17643646101,51689.98911882946,72829.58956963263
2023-01-01,Masoor,Tamil Nadu,59283.197844770526,48810.3692907766,70011.61255469713
2024-01-01,Masoor,Tamil Nadu,56384.140471851984,45577.57188955601,67002.67370924175
2025-01-01,Masoor,Tamil Nadu,58406.6576070154,47890.646832754086,69172.87513444149
2025-12-31,Masoor,Tamil Nadu,50783.52770908926,40635.781145849185,62037.864987944
2026-12-31,Masoor,Tamil Nadu,48084.486286492225,37767.06858607719,59121.5711266327
2027-12-31,Masoor,Tamil Nadu,45454.390483791416,34388.49835211807,55976.889416343314
2013-01-01,Masoor,Telangana,102.6289783587413,46.73557684075353,162.94640130706782
2014-01-01,Masoor,Telangana,78.4151088809901,17.3376768066571,138.4712791513352
2015-01-01,Masoor,Telangana,54.78659679526295,-5.774361567151915,112.15121207450578
2021-01-01,Masoor,Telangana,50.12397571296611,-7.936587272261065,105.79276276545602
2022-01-01,Masoor,Telangana,25.910106237150185,-32.095582324728234,79.91666377373213
2023-01-01,Masoor,Telangana,2.2815941504557458,-56.66292579560591,60.933330737106516
2024-01-01,Masoor,Telangana,-20.74081834637868,-77.85335850857643,36.13714711636119
2025-01-01,Masoor,Telangana,23.87147438900316,-33.04323750119492,79.65072991104614
2025-12-31,Masoor,Telangana,-64.88982634427258,-116.66395370668393,-3.9137459941102706
2026-12-31,Masoor,Telangana,-85.98047040716246,-144.33607043453304,-29.519932990909908
2027-12-31,Masoor,Telangana,-106.3931625079382,-166.21926103467703,-50.89245638562522
1998-01-01,Masoor,Tripura,-325.19056050000034,-934.1514733757301,298.99001157812535
2004-01-01,Masoor,Tripura,212.87100701610663,-416.512826286994,829.5955099659298
2005-01-01,Masoor,Tripura,332.0028568989007,-271.38553823537774,931.2619255485837
2006-01-01,Masoor,Tripura,419.2783802084214,-156.85084596420074,1086.9543381009546
2007-01-01,Masoor,Tripura,503.6421772239257,-57.532108431831965,1145.6925742929259
2008-01-01,Masoor,Tripura,585.1054773860346,-43.3291987190757,1197.3772120742435
2009-01-01,Masoor,Tripura,704.2373272721478,99.34571897081746,1310.221195762261
2010-01-01,Masoor,Tripura,791.5128505756029,139.57778691992792,1397.1576699534241
2011-01-01,Masoor,Tripura,875.8766475959948,261.9930999612659,1507.228496317764
2012-01-01,Masoor,Tripura,957.3399477638238,356.54211408970605,1570.9000112635915
2013-01-01,Masoor,Tripura,1076.4717976467887,465.12725157213026,1661.5349341186811
2014-01-01,Masoor,Tripura,1163.74732096059,515.9799599655582,1816.514667450394
2015-01-01,Masoor,Tripura,1248.1111179771285,629.5464963370803,1892.6199667683345
2016-01-01,Masoor,Tripura,1329.574418123503,708.2791634372796,1958.1261587835588
2017-01-01,Masoor,Tripura,1448.706267992477,818.9212299071347,2088.308192523246
2018-01-01,Masoor,Tripura,1535.98179128721,901.6129573014812,2157.4983815950873
2019-01-01,Masoor,Tripura,1620.3455882920825,949.9466389428945,2203.7310293101
2021-01-01,Masoor,Tripura,1820.94073827873,1208.8024022257564,2410.375917080334
2022-01-01,Masoor,Tripura,1908.21626155897,1277.0609051604984,2491.9802642057716
2023-01-01,Masoor,Tripura,1992.5800585515317,1360.865828631539,2580.3879429821573
2024-01-01,Masoor,Tripura,2074.0433586832464,1442.931783802034,2718.6953382483944
2025-01-01,Masoor,Tripura,2193.1752085382145,1534.9399921181384,2827.6763155330536
2025-12-31,Masoor,Tripura,2228.3393035002364,1584.0355709739326,2859.3730408008696
2026-12-31,Masoor,Tripura,2301.2202389633476,1704.7190359208828,2933.7135095883878
2027-12-31,Masoor,Tripura,2371.297181747389,1756.1893124659948,3018.9817979568597
1997-01-01,Masoor,Uttar Pradesh,407013.00943020557,312429.8764525274,497703.7649018741
1998-01-01,Masoor,Uttar Pradesh,409225.7272388934,310306.04892352846,499617.12232696585
2000-01-01,Masoor,Uttar Pradesh,422176.8277969919,328718.11610850395,516390.84586468124
2001-01-01,Masoor,Uttar Pradesh,412221.55471263157,319544.8516636938,495631.90700884315
2002-01-01,Masoor,Uttar Pradesh,414434.27251059096,322320.5109630933,507892.8943807479
2003-01-01,Masoor,Uttar Pradesh,419490.4366014133,330394.40742902376,514612.70059296774
2006-01-01,Masoor,Uttar Pradesh,419642.8177772133,328359.8467213588,513397.1184607816
2007-01-01,Masoor,Uttar Pradesh,424698.9818937924,334534.24527024146,511489.2747126531
2008-01-01,Masoor,Uttar Pradesh,432593.9183590422,335481.8400793333,525159.2950471224
2009-01-01,Masoor,Uttar Pradesh,422638.6453271316,328011.4853720513,513932.29221052275
2010-01-01,Masoor,Uttar Pradesh,424851.36317546264,335721.532161046,517069.18856150954
2011-01-01,Masoor,Uttar Pradesh,429907.5273535094,337390.34274811076,524656.28882216
2012-01-01,Masoor,Uttar Pradesh,437802.46383812546,350576.0510003497,524355.4691984965
2013-01-01,Masoor,Uttar Pradesh,427847.1908566032,334980.36653137655,526840.6872813419
2014-01-01,Masoor,Uttar Pradesh,430059.90872257284,331572.5058060979,516029.64080942597
2015-01-01,Masoor,Uttar Pradesh,435116.0729178319,338953.53482151375,529312.322538798
2016-01-01,Masoor,Uttar Pradesh,443011.00944039726,343005.44446351664,538157.4203782489
2017-01-01,Masoor,Uttar Pradesh,433055.7364524123,336356.5556279994,523985.97282927023
2018-01-01,Masoor,Uttar Pradesh,435268.4543208142,342166.3837924012,530618.7736105509
2019-01-01,Masoor,Uttar Pradesh,440324.6185233616,353678.7749015288,537596.8290296403
2021-01-01,Masoor,Uttar Pradesh,438264.2820648154,341625.2540821894,529892.174769264
2022-01-01,Masoor,Uttar Pradesh,440476.9999488215,349311.7525672249,539728.6077786447
2023-01-01,Masoor,Uttar Pradesh,445533.1641433127,354549.9295952398,543172.0794845669
2024-01-01,Masoor,Uttar Pradesh,453428.1006625037,357809.6189846167,547972.6375924976
2025-01-01,Masoor,Uttar Pradesh,443472.827684769,349960.2426470242,536346.5182082868
2025-12-31,Masoor,Uttar Pradesh,477690.06256521936,386097.6784198445,573262.0730742458
2026-12-31,Masoor,Uttar Pradesh,494022.26299612044,400442.9605694527,588739.453700796
2027-12-31,Masoor,Uttar Pradesh,513123.6427879215,421594.7474511332,607803.5671712516
2000-01-01,Masoor,Uttarakhand,6930.438905227917,5290.7917056513625,8567.374303006842
2001-01-01,Masoor,Uttarakhand,6765.142537311064,5232.904232227815,8418.79974245499
2002-01-01,Masoor,Uttarakhand,6900.687712101531,5349.040281956546,8484.596067637563
2003-01-01,Masoor,Uttarakhand,6998.912713223001,5402.873268495535,8701.657955893192
2004-01-01,Masoor,Uttarakhand,7059.730637949486,5413.757008827114,8710.238992468154
2005-01-01,Masoor,Uttarakhand,6894.4342700529605,5298.029761296197,8524.019688978484
2006-01-01,Masoor,Uttarakhand,7029.9794448774755,5328.707595384117,8586.495738495787
2007-01-01,Masoor,Uttarakhand,7128.204446047288,5518.458060658394,8676.206046138315
2008-01-01,Masoor,Uttarakhand,7189.022370904884,5580.768530854383,8945.884434257689
2009-01-01,Masoor,Uttarakhand,7023.726003023357,5484.285022033682,8591.977759371017
2010-01-01,Masoor,Uttarakhand,7159.271177922714,5555.911840046318,8711.202736069612
2011-01-01,Masoor,Uttarakhand,7257.496179192331,5638.345694923767,8891.002798037296
2012-01-01,Masoor,Uttarakhand,7318.3141040565615,5682.647914719239,8965.144574746026
2013-01-01,Masoor,Uttarakhand,7153.01773614295,5574.443929783529,8761.503111668137
2014-01-01,Masoor,Uttarakhand,7288.562910976162,5643.041958640021,8977.77288645775
2015-01-01,Masoor,Uttarakhand,7386.787912244125,5797.806426732085,9007.558767347396
2016-01-01,Masoor,Uttarakhand,7447.605837149994,5707.12075900647,9067.8806104549
2017-01-01,Masoor,Uttarakhand,7282.309469277258,5700.441255952153,8810.879067396058
2018-01-01,Masoor,Uttarakhand,7417.854644146839,5878.613562146948,8888.656132435912
2019-01-01,Masoor,Uttarakhand,7516.079645386271,5829.141495476041,9037.877433670512
2020-01-01,Masoor,Uttarakhand,7576.897570243105,6068.834221190691,9226.10329675423
2021-01-01,Masoor,Uttarakhand,7411.601202390082,5790.629660880702,9030.171678019102
2022-01-01,Masoor,Uttarakhand,7547.146377265825,5931.390114345121,9122.089554524748
2023-01-01,Masoor,Uttarakhand,7645.371378517906,5991.272081014962,9237.61618401404
2024-01-01,Masoor,Uttarakhand,7706.1893033744,6121.358553639498,9358.93601666299
2025-01-01,Masoor,Uttarakhand,7540.892935520797,5882.424875650191,9254.39629753184
2025-12-31,Masoor,Uttarakhand,7715.570219403261,6069.2450774404015,9343.413456333992
2026-12-31,Masoor,Uttarakhand,7664.273287003594,6060.019491603137,9335.712576288288
2027-12-31,Masoor,Uttarakhand,7575.849171557334,6041.403731377942,9238.036045649933
1997-01-01,Masoor,West Bengal,16784.458074123762,-11298.098806733447,49044.96638088357
1998-01-01,Masoor,West Bengal,17636.774249303187,-9812.39670301403,47315.25316620505
1999-01-01,Masoor,West Bengal,18573.904614569135,-10254.152364563866,46880.933878789314
2000-01-01,Masoor,West Bengal,19600.633310203466,-8604.056378238703,49447.178323791675
2001-01-01,Masoor,West Bengal,36281.22453262207,6236.362740504511,65136.536464002646
2002-01-01,Masoor,West Bengal,37133.5407155818,10697.899652237527,68486.01777468402
2003-01-01,Masoor,West Bengal,38070.671095946585,8860.173573757782,66424.68229407925
2004-01-01,Masoor,West Bengal,39097.39980689289,10596.830671390933,68187.86992292339
2005-01-01,Masoor,West Bengal,55777.99104342568,27430.08948696637,86110.19052557666
2006-01-01,Masoor,West Bengal,56630.307236542925,27794.58728087805,85314.25610325024
2007-01-01,Masoor,West Bengal,57567.43762280328,26933.548940421006,86230.9093279869
2008-01-01,Masoor,West Bengal,58594.16783750095,29997.055246705717,87105.899976657
2009-01-01,Masoor,West Bengal,75274.76058378666,45011.08315098341,103513.04413713019
2010-01-01,Masoor,West Bengal,76127.15279394586,46020.6395098671,105688.6071708556
2011-01-01,Masoor,West Bengal,77064.45576937935,47630.94031374974,106245.49235078297
2012-01-01,Masoor,West Bengal,78091.39717326174,46674.26528255359,108969.32008712577
2013-01-01,Masoor,West Bengal,94772.20170411107,65696.40958607716,119965.75849070938
2014-01-01,Masoor,West Bengal,95624.73061655254,64178.529567929676,126465.2192114675
2015-01-01,Masoor,West Bengal,96562.0737229411,68525.29530414614,126817.11589423836
2016-01-01,Masoor,West Bengal,97589.01515886358,67887.46635388516,129443.84781900898
2017-01-01,Masoor,West Bengal,114269.81970563295,82763.69278952258,143866.06505390245
2018-01-01,Masoor,West Bengal,115122.34863028894,84853.1830043214,143464.26048606902
2019-01-01,Masoor,West Bengal,116059.69174647842,85827.52025679572,143201.46725093978
2021-01-01,Masoor,West Bengal,133767.43773924725,105125.52174915334,162809.84662290366
2022-01-01,Masoor,West Bengal,134619.96666249537,103665.88920574293,163766.3627978827
2023-01-01,Masoor,West Bengal,135557.30977870082,106865.18300964603,165618.4033118096
2024-01-01,Masoor,West Bengal,136584.25122208789,106390.55080973232,165623.38172682037
2025-01-01,Masoor,West Bengal,153265.05577150336,122847.00380065436,180807.16433223305
2025-12-31,Masoor,West Bengal,138925.2603259257,109497.94689904754,168203.74083673724
2026-12-31,Masoor,West Bengal,140248.07132453786,110380.49991564431,168968.66699531424
2027-12-31,Masoor,West Bengal,141677.95490545942,112444.9779715765,169981.32941819815
1997-01-01,Mesta,Andhra Pradesh,634004.1321842073,515309.3760482235,752652.0769194261
1998-01-01,Mesta,Andhra Pradesh,610759.7606411721,486993.2548973708,727800.8323906744
2000-01-01,Mesta,Andhra Pradesh,562594.3171206613,445826.24337658606,679931.2507437472
2001-01-01,Mesta,Andhra Pradesh,526234.9054203588,413097.7525593373,648781.7621126052
2002-01-01,Mesta,Andhra Pradesh,502990.533861043,376594.71551260113,622093.3290974889
2003-01-01,Mesta,Andhra Pradesh,479188.5198871336,359968.3454935851,599309.1729679268
2004-01-01,Mesta,Andhra Pradesh,454825.09031536314,337645.10391480563,569095.773050011
2005-01-01,Mesta,Andhra Pradesh,418465.67860535753,305951.45906470367,542790.0862516839
2006-01-01,Mesta,Andhra Pradesh,395221.3070614054,278300.4036205416,525533.3522353887
2007-01-01,Mesta,Andhra Pradesh,371419.2931426591,248671.99700409963,484322.57256655255
2008-01-01,Mesta,Andhra Pradesh,347055.86362438835,218630.64894618312,452357.0601706516
2009-01-01,Mesta,Andhra Pradesh,310696.45198733493,196214.93733200835,434812.63066544035
2010-01-01,Mesta,Andhra Pradesh,287460.6923990101,167704.73501217048,400251.3575696988
2011-01-01,Mesta,Andhra Pradesh,263667.2904925787,144938.07008227796,384208.1189107601
2012-01-01,Mesta,Andhra Pradesh,239312.47301412176,127121.47031244174,358518.14838056895
2013-01-01,Mesta,Andhra Pradesh,202961.69712636416,82435.44349647648,317397.80153933587
2014-01-01,Mesta,Andhra Pradesh,179725.93783598766,58600.88376024626,297425.28938551253
2015-01-01,Mesta,Andhra Pradesh,155932.53616346384,34624.845132177405,274685.7752402678
2016-01-01,Mesta,Andhra Pradesh,131577.71896596183,20996.192956014107,249043.73264574248
2017-01-01,Mesta,Andhra Pradesh,95226.9432431577,-22803.754911671876,213333.1792224185
2018-01-01,Mesta,Andhra Pradesh,71991.18405116082,-51212.13943617389,191130.36633442756
2019-01-01,Mesta,Andhra Pradesh,48197.78244502575,-84336.85183460097,167226.12825020484
2021-01-01,Mesta,Andhra Pradesh,-12507.810490570846,-123868.34585439131,109021.07332917122
2022-01-01,Mesta,Andhra Pradesh,-35743.569689366734,-147652.9775249061,88695.8018336984
2023-01-01,Mesta,Andhra Pradesh,-59536.9712955174,-180656.10524699974,63212.43402205396
2024-01-01,Mesta,Andhra Pradesh,-83891.78847954783,-195353.38536572913,38657.25012194134
2025-01-01,Mesta,Andhra Pradesh,-120242.56423114298,-239213.45436808752,-675.0674312574506
2025-12-31,Mesta,Andhra Pradesh,-134297.03432700876,-252852.5378302738,-11111.963950854371
2026-12-31,Mesta,Andhra Pradesh,-160351.26961026178,-278451.9949218427,-43821.09314106169
2027-12-31,Mesta,Andhra Pradesh,-186974.528496998,-305561.9144756255,-68739.18108150933
1997-01-01,Mesta,Assam,27460.868498391555,24667.259882238486,30100.155197853284
1998-01-01,Mesta,Assam,27352.29242512679,24548.72950687477,30127.349949233412
1999-01-01,Mesta,Assam,27171.236669530306,24233.933852675626,29844.137496925337
2000-01-01,Mesta,Assam,26917.56923287558,24070.38317259949,29868.32070629121
2001-01-01,Mesta,Assam,26483.139297854344,23665.482046208832,29181.849109826755
2002-01-01,Mesta,Assam,26374.563224219975,23871.126551653797,29241.118107212682
2003-01-01,Mesta,Assam,26193.50746906749,23496.605532642447,29013.048326937773
2004-01-01,Mesta,Assam,25939.840031693733,23052.179464992994,28917.5675280021
2005-01-01,Mesta,Assam,25505.41009576953,22890.535531789537,28317.377248129844
2006-01-01,Mesta,Assam,25396.834021041454,22470.907566529444,28079.441574871016
2007-01-01,Mesta,Assam,25215.778263934662,22652.925251252123,28207.058803229203
2008-01-01,Mesta,Assam,24962.110823625342,22151.439869263242,27607.926277243852
2009-01-01,Mesta,Assam,24527.65936379652,21726.113572079215,27360.992550391493
2010-01-01,Mesta,Assam,24419.02425121537,21691.84024817452,27146.86430152819
2011-01-01,Mesta,Assam,24237.67955027578,21630.36938261207,27076.04344482845
2012-01-01,Mesta,Assam,23983.336587403308,21409.50521971322,27031.794781324083
2013-01-01,Mesta,Assam,23547.841378103167,20634.092050804407,26363.894427523766
2014-01-01,Mesta,Assam,23437.865228816416,20681.18356952648,26285.49113727257
2015-01-01,Mesta,Assam,23255.272590652174,20350.618663912755,26249.076000654826
2016-01-01,Mesta,Assam,23000.052482127394,20344.19440346002,25874.136184638377
2017-01-01,Mesta,Assam,22564.064692234242,19696.98797753382,25397.98618765992
2018-01-01,Mesta,Assam,22453.935020157067,19817.641004471152,25192.12682870843
2019-01-01,Mesta,Assam,22271.32566544988,19657.793700996866,25255.294198273506
2021-01-01,Mesta,Assam,21580.116838032773,18696.00771325697,24477.626625836318
2022-01-01,Mesta,Assam,21469.987165070743,18779.695985392606,24165.652834959834
2023-01-01,Mesta,Assam,21287.37781036248,18735.88067345501,24132.214105348787
2024-01-01,Mesta,Assam,21032.156774391267,18354.60512015024,23763.931611331875
2025-01-01,Mesta,Assam,20596.16898294429,17943.29696123336,23361.00483027002
2025-12-31,Mesta,Assam,20303.934988544734,17511.905420748524,23127.230498234803
2026-12-31,Mesta,Assam,19831.25350635461,17001.552725495578,22535.790328662086
2027-12-31,Mesta,Assam,19286.598392498556,16451.687644318357,22136.467185710873
1997-01-01,Mesta,Bihar,180012.13904830147,82117.01230884845,273346.9831084709
1998-01-01,Mesta,Bihar,183759.18187343384,85640.28551538206,280941.6774938552
1999-01-01,Mesta,Bihar,185805.04191879192,89372.08171539112,280584.04564723274
2000-01-01,Mesta,Bihar,186141.03475326416,90658.53463447755,279125.6365959065
2001-01-01,Mesta,Bihar,160334.96360941092,63399.13239594231,251396.3978144423
2002-01-01,Mesta,Bihar,164082.0064756009,70895.47460641224,257837.68985921444
2003-01-01,Mesta,Bihar,166127.86654997987,73692.29863283968,258174.2375128332
2004-01-01,Mesta,Bihar,166463.85940111493,72032.06689183849,257074.06825556862
2005-01-01,Mesta,Bihar,140657.78829937684,48384.40880867818,233793.0702613561
2006-01-01,Mesta,Bihar,144404.8311692152,52684.6740596569,237911.93576041725
2007-01-01,Mesta,Bihar,146450.69120015227,54398.369721264404,230583.8899606238
2008-01-01,Mesta,Bihar,146786.68399499689,49036.33667625511,237670.24227194066
2009-01-01,Mesta,Bihar,120980.6127953904,27513.872139011535,215193.0404339951
2010-01-01,Mesta,Bihar,124727.65547167344,34388.37321770788,214854.78004111073
2011-01-01,Mesta,Bihar,126773.51528617076,41447.750838703076,224999.41577420116
2012-01-01,Mesta,Bihar,127109.50786186926,37394.010997095356,218386.2006709859
2013-01-01,Mesta,Bihar,101303.43638117219,2755.2409506000536,195895.77239800844
2014-01-01,Mesta,Bihar,105050.47878866669,14345.070258999473,195492.92779670033
2015-01-01,Mesta,Bihar,107096.33834775788,20373.14712656168,197308.01633919257
2016-01-01,Mesta,Bihar,107432.3307777941,21754.603774511226,200620.64189234783
2017-01-01,Mesta,Bihar,81626.25927479027,-15062.274261523216,173370.61727793174
2018-01-01,Mesta,Bihar,85373.30176229519,-10007.0432069303,173225.0500006957
2019-01-01,Mesta,Bihar,87419.1614186278,-3254.8180069763366,178968.52147881294
2021-01-01,Mesta,Bihar,61949.082423223794,-29517.07945244852,154034.93568851205
2022-01-01,Mesta,Bihar,65696.12489291374,-22615.84780602865,154767.57196853496
2023-01-01,Mesta,Bihar,67741.98454920918,-21142.92244414881,165368.59335683557
2024-01-01,Mesta,Bihar,68077.97704007075,-22877.420856196033,154780.0042595538
2025-01-01,Mesta,Bihar,42271.90555373012,-48141.62379120544,135139.85137995155
2025-12-31,Mesta,Bihar,63600.20323440357,-36875.402213496905,151574.77051032768
2026-12-31,Mesta,Bihar,58783.667011250946,-27387.473637177827,149852.39663383103
2027-12-31,Mesta,Bihar,52251.72483034336,-42698.31342967381,145475.98606352505
